"NCU","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NCU06235",443.966315981824,0.799739545922717,0.186780773593302,4.28170164700184,1.85469546896838e-05,3.19439782713583e-05
"NCU06236",35.7796807167111,0.905734205288302,0.352407408403627,2.5701338385342,0.0101659231429495,0.013539300041736
"NCU06237",1666.48189060286,0.317129137891018,0.0879907792513525,3.60411784722481,0.000313214926115108,0.000487328661155335
"arp-8",721.698295691421,-0.803601323006072,0.122497859393827,-6.56012543388631,5.37625355677164e-11,1.35510477792356e-10
"NCU06239",1082.35809453732,0.540732177711504,0.169905918175053,3.18253880453059,0.00145989951598156,0.00212442051863268
"pkac-1",1716.90585028174,-0.0841705537580342,0.118370337867326,-0.711078089955067,0.477035846354171,0.51057906459825
"NCU06242",4062.5153085682,-0.569763343199499,0.124360692670284,-4.58153883647227,4.61566863671859e-06,8.34601165464478e-06
"NCU06243",937.132260315576,0.754617630113006,0.119062422140592,6.33799998812334,2.32766846932982e-10,5.64109817567089e-10
"tim13",863.289116918909,-0.422411529225066,0.17989465036116,-2.34810500688611,0.0188692008474143,0.0243656422271336
"plc-1",1221.83286178805,-0.457989427147269,0.172099612985865,-2.6611880131589,0.00778654643391794,0.0105037098791286
"NCU06246",937.029593184582,-0.134265566916291,0.107432706471959,-1.24976435319849,0.211385641357696,0.239573667409343
"NCU06247",6839.0757201963,-0.988450973377142,0.120510360079386,-8.20220745109386,2.36012558818623e-16,8.08274670548721e-16
"NCU06248",276.925215354909,-0.537796245806287,0.157661705119431,-3.41107718833118,0.0006470677074259,0.000976254773674734
"stk-40",1366.36378882811,-1.16106143113122,0.0946483430625665,-12.2671078390005,1.36025821931287e-34,1.26040260644214e-33
"NCU06250",502.939971157616,-1.73851226338999,0.183977845469052,-9.44957399059457,3.40212491094687e-21,1.54969807451487e-20
"NCU06251",4414.4685520547,-1.84804984986848,0.142538030123343,-12.9653107193168,1.92448978848689e-38,2.15582627626482e-37
"NCU10721",767.807258723665,-1.01880542071802,0.211109589251166,-4.82595520332287,1.39333827132625e-06,2.63159146599502e-06
"NCU06252",652.496544193036,-1.34093381470333,0.12123515672261,-11.0606019817455,1.94785789492756e-28,1.3089014793945e-27
"NCU06253",808.680966633839,-1.44560161143125,0.166046137091565,-8.7060237398602,3.14720953864042e-18,1.20468118746624e-17
"NCU06254",711.38725928406,0.87305608838495,0.203323586749577,4.29392429251333,1.75542355243616e-05,3.02930095527408e-05
